Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
JaCaMo Builders: Team Description for&#xa0;the&#xa0;Multi-agent Programming Contest&#xa0;2020/21,The Multi-Agent Programming Contest 2021,,,,10.1007/978-3-030-88549-6_6,Cleber J. AmaralVitor Luis Babireski FurioRobson Zagre JuniorTimotheus KampikMaiquel de BritoMaicon R. ZatelliTiago L. SchmitzJomi F. HübnerMauri Ferrandin,2021,https://link.springer.com/chapter/10.1007/978-3-030-88549-6_6,Conference paper
Consensus of a new multi-agent system with impulsive control which can heuristically construct the communication network topology,Applied Intelligence,,,,10.1007/s10489-021-02644-4,Xiang HuZufan ZhangChuandong Li,2021,https://link.springer.com/article/10.1007/s10489-021-02644-4,Article
Demo Paper: Monitoring and Evaluation of Ethical Behavior in Dialog Systems,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_35,Abeer DyoubStefania CostantiniFrancesca A. LisiGiovanni De Gasperis,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_35,Conference paper
Global bibliometric mapping of the frontier of knowledge in the field of artificial intelligence for the period 1990–2019,Artificial Intelligence Review,,,,10.1007/s10462-022-10206-4,Iván Manuel De la Vega HernándezAngel Serrano UrdanetaElias Carayannis,2022,https://link.springer.com/article/10.1007/s10462-022-10206-4,Article
Drone flocking optimization using NSGA-II and principal component analysis,Swarm Intelligence,,,,10.1007/s11721-022-00216-x,Jagdish Chand BansalNikhil SethiOgbonnaya AnichoAtulya Nagar,2022,https://link.springer.com/article/10.1007/s11721-022-00216-x,Article
Allocating Teams to&#xa0;Tasks: An Anytime Heuristic Competence-Based Approach,Multi-Agent Systems,,,,10.1007/978-3-031-20614-6_9,Athina GeorgaraJuan A. Rodríguez-AguilarCarles Sierra,2022,https://link.springer.com/chapter/10.1007/978-3-031-20614-6_9,Conference paper
Complexity of shift bribery for iterative voting rules,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-022-09802-5,Cynthia MaushagenMarc NevelingJörg RotheAnn-Kathrin Selker,2022,https://link.springer.com/article/10.1007/s10472-022-09802-5,Article
Pheromone Based Independent Reinforcement Learning for Multiagent Navigation,Neural Computing for Advanced Applications,,,,10.1007/978-981-16-5188-5_4,Kaige ZhangYaqing HouHua YuWenxuan ZhuLiang FengQiang Zhang,2021,https://link.springer.com/chapter/10.1007/978-981-16-5188-5_4,Conference paper
"Improving Dribbling, Passing, and Marking Actions in Soccer Simulation 2D Games Using Machine Learning",RoboCup 2021: Robot World Cup XXIV,,,,10.1007/978-3-030-98682-7_28,Nader ZareOmid AminiAref SayarehMahtab SarvmailiArad FirouzkouhiStan MatwinAmilcar Soares,2022,https://link.springer.com/chapter/10.1007/978-3-030-98682-7_28,Conference paper
Discrete Salp Swarm Algorithm for Euclidean Travelling Salesman Problem,Applied Intelligence,,,,10.1007/s10489-022-03976-5,Karuna PanwarKusum Deep,2022,https://link.springer.com/article/10.1007/s10489-022-03976-5,Article
Model-Based Multi-agent Policy Optimization with Dynamic Dependence Modeling,"Parallel and Distributed Computing, Applications and Technologies",,,,10.1007/978-3-030-96772-7_36,Biyang HuChao YuZifan Wu,2022,https://link.springer.com/chapter/10.1007/978-3-030-96772-7_36,Conference paper
A Normative Supervisor for Reinforcement Learning Agents,Automated Deduction – CADE 28,,,,10.1007/978-3-030-79876-5_32,Emery NeufeldEzio BartocciAgata CiabattoniGuido Governatori,2021,https://link.springer.com/chapter/10.1007/978-3-030-79876-5_32,Conference paper
Towards Explainable Artificial Intelligence (XAI) in Supply Chain Management: A Typology and Research Agenda,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,,,,10.1007/978-3-030-85910-7_4,Godfrey MugurusiPross Nagitta Oluka,2021,https://link.springer.com/chapter/10.1007/978-3-030-85910-7_4,Conference paper
Vehicle local path planning and time consistency of unmanned driving system based on convolutional neural network,Neural Computing and Applications,,,,10.1007/s00521-021-06479-5,Gang YangYuan Yao,2021,https://link.springer.com/article/10.1007/s00521-021-06479-5,Article
The Multi-Agent Programming Contest: A Résumé,The Multi-Agent Programming Contest 2019,,,,10.1007/978-3-030-59299-8_1,Tobias AhlbrechtJürgen DixNiklas FiekasTabajara Krausburg,2020,https://link.springer.com/chapter/10.1007/978-3-030-59299-8_1,Conference paper
Path and Action Planning in&#xa0;Non-uniform Environments for&#xa0;Multi-agent Pickup and Delivery Tasks,Multi-Agent Systems,,,,10.1007/978-3-030-82254-5_3,Tomoki YamauchiYuki MiyashitaToshiharu Sugawara,2021,https://link.springer.com/chapter/10.1007/978-3-030-82254-5_3,Conference paper
Shifting Reward Assignment for&#xa0;Learning Coordinated Behavior in&#xa0;Time-Limited Ordered Tasks,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_24,Yoshihiro OguniYuki MiyashitaToshiharu Sugawara,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_24,Conference paper
A practical guide to multi-objective reinforcement learning and planning,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-022-09552-y,Conor F. HayesRoxana RădulescuEugenio BargiacchiJohan KällströmMatthew MacfarlaneMathieu ReymondTimothy VerstraetenLuisa M. ZintgrafRichard DazeleyFredrik HeintzEnda HowleyAthirai A. IrissappanePatrick MannionAnn NowéGabriel RamosMarcello RestelliPeter VamplewDiederik M. Roijers,2022,https://link.springer.com/article/10.1007/s10458-022-09552-y,Article
Agent programming in the cognitive era,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09453-y,Rafael H. BordiniAmal El Fallah SeghrouchniKoen HindriksBrian LoganAlessandro Ricci,2020,https://link.springer.com/article/10.1007/s10458-020-09453-y,Article
Development and application of equilibrium optimizer for optimal power flow calculation of power system,Applied Intelligence,,,,10.1007/s10489-022-03796-7,Essam H. HousseinMohamed H. HassanMohamed A. MahdySalah Kamel,2022,https://link.springer.com/article/10.1007/s10489-022-03796-7,Article
Open Semantic Technologies for Intelligent System,Communications in Computer and Information Science,,,,10.1007/978-3-030-60447-9,Vladimir GolenkovVictor KrasnoproshinVladimir GolovkoElias Azarov,2020,https://link.springer.com/book/10.1007/978-3-030-60447-9,Conference proceedings
An Architecture for Integrating BDI Agents with a Simulation Environment,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-51417-4_4,Alan DavoustPatrick GaviganCristina Ruiz-MartinGuillermo TrabesBabak EsfandiariGabriel WainerJeremy James,2020,https://link.springer.com/chapter/10.1007/978-3-030-51417-4_4,Conference paper
The social turn of artificial intelligence,AI & SOCIETY,,,,10.1007/s00146-021-01289-8,Nello CristianiniTeresa ScantamburloJames Ladyman,2021,https://link.springer.com/article/10.1007/s00146-021-01289-8,Article
Attentive Relational State Representation for&#xa0;Intelligent Joint Operation Simulation,Data Mining and Big Data,,,,10.1007/978-981-19-9297-1_6,Renlong ChenLing YeShaoqiu ZhengYabin WangPeng CuiYing Tan,2022,https://link.springer.com/chapter/10.1007/978-981-19-9297-1_6,Conference paper
Multi-agent Reinforcement Learning for&#xa0;Decentralized Stable Matching,Algorithmic Decision Theory,,,,10.1007/978-3-030-87756-9_24,Kshitija TaywadeJudy GoldsmithBrent Harrison,2021,https://link.springer.com/chapter/10.1007/978-3-030-87756-9_24,Conference paper
Multi-agent CHANS: BDI Farmer Intentions and Decision Making,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85739-4_13,Tito Julio MutoElias Buitrago BolivarJairo E. SerranoEnrique González,2021,https://link.springer.com/chapter/10.1007/978-3-030-85739-4_13,Conference paper
Pheromone-inspired Communication Framework for&#xa0;Large-scale Multi-agent Reinforcement Learning,Artificial Neural Networks and Machine Learning – ICANN 2022,,,,10.1007/978-3-031-15931-2_7,Zixuan CaoXiujun MaMengzhi ShiZhanbo Zhao,2022,https://link.springer.com/chapter/10.1007/978-3-031-15931-2_7,Conference paper
Explainability in&#xa0;Mechanism Design: Recent Advances and&#xa0;the&#xa0;Road Ahead,Multi-Agent Systems,,,,10.1007/978-3-031-20614-6_21,Sharadhi Alape SuryanarayanaDavid SarneSarit Kraus,2022,https://link.springer.com/chapter/10.1007/978-3-031-20614-6_21,Conference paper
FUN-Agent: A HUMAINE Competitor,Distributed Artificial Intelligence,,,,10.1007/978-3-030-94662-3_11,Robert GeraghtyJames HaleSandip Sen,2022,https://link.springer.com/chapter/10.1007/978-3-030-94662-3_11,Conference paper
A Coalitional Approach for Resource Distribution in Self-organizing Open Systems,Computational Science and Its Applications – ICCSA 2020,,,,10.1007/978-3-030-58799-4_34,Julian F. LatorreJuan P. OspinaJoaquín F. SánchezCarlos Collazos-Morales,2020,https://link.springer.com/chapter/10.1007/978-3-030-58799-4_34,Conference paper
Artificial Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-030-59535-7,Sergei O. KuznetsovAleksandr I. PanovKonstantin S. Yakovlev,2020,https://link.springer.com/book/10.1007/978-3-030-59535-7,Conference proceedings
A Framework for Verifying Autonomous Robotic Agents Against Environment Assumptions,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_23,Hoang Tung DinhTom Holvoet,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_23,Conference paper
Multiagent Foundations for Distributed Systems: A Vision,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-97457-2_4,Amit K. ChopraSamuel H. Christie VMunindar P. Singh,2022,https://link.springer.com/chapter/10.1007/978-3-030-97457-2_4,Conference paper
"About Digital Twins, Agents, and&#xa0;Multiagent Systems: A Cross-Fertilisation Journey",Autonomous Agents and Multiagent Systems. Best and Visionary Papers,,,,10.1007/978-3-031-20179-0_8,Stefano MarianiMarco PiconeAlessandro Ricci,2022,https://link.springer.com/chapter/10.1007/978-3-031-20179-0_8,Conference paper
Agent-Based Explanations in AI: Towards an Abstract Framework,"Explainable, Transparent Autonomous Agents and Multi-Agent Systems",,,,10.1007/978-3-030-51924-7_1,Giovanni CiattoMichael I. SchumacherAndrea OmiciniDavide Calvaresi,2020,https://link.springer.com/chapter/10.1007/978-3-030-51924-7_1,Conference paper
Learning Summarised Messaging Through Mediated Differentiable Inter-Agent Learning,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_35,Sharan GopalRishabh MathurShaunak DeshwalAnil Singh Parihar,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_35,Conference paper
Multi-agent deep reinforcement learning: a survey,Artificial Intelligence Review,,,,10.1007/s10462-021-09996-w,Sven GronauerKlaus Diepold,2021,https://link.springer.com/article/10.1007/s10462-021-09996-w,Article
Contextual Defeasible Reasoning Framework for Heterogeneous Systems,"Context-Aware Systems and Applications, and Nature of Computation and Communication",,,,10.1007/978-3-030-67101-3_2,Salwa Muhammad AkhtarHafiz Mahfooz Ul Haque,2021,https://link.springer.com/chapter/10.1007/978-3-030-67101-3_2,Conference paper
Integrating domain and constraint privacy reasoning in the distributed stochastic algorithm with breakouts,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-021-09735-5,Julien VionRené MandiauSylvain PiechowiakMarius Silaghi,2021,https://link.springer.com/article/10.1007/s10472-021-09735-5,Article
Distributed Framework for Task Execution with Quantitative Skills,Computational Science and Its Applications – ICCSA 2021,,,,10.1007/978-3-030-87007-2_29,Amar NathRajdeep Niyogi,2021,https://link.springer.com/chapter/10.1007/978-3-030-87007-2_29,Conference paper
Enhanced decision making in multi-scenarios for autonomous vehicles using alternative bidirectional Q network,Neural Computing and Applications,,,,10.1007/s00521-022-07278-2,Mohamed Saber RaisKhouloud ZouaidiaRachid Boudour,2022,https://link.springer.com/article/10.1007/s00521-022-07278-2,Article
A hybrid ant colony optimization with fireworks algorithm to solve capacitated vehicle routing problem,Applied Intelligence,,,,10.1007/s10489-022-03912-7,Yuelin GaoHongguang WuWanting Wang,2022,https://link.springer.com/article/10.1007/s10489-022-03912-7,Article
The 15th Multi-Agent Programming Contest,The Multi-Agent Programming Contest 2021,,,,10.1007/978-3-030-88549-6_1,Tobias AhlbrechtJürgen DixNiklas FiekasTabajara Krausburg,2021,https://link.springer.com/chapter/10.1007/978-3-030-88549-6_1,Conference paper
Evaluating Human and&#xa0;Agent Task Allocators in&#xa0;Ad Hoc Human-Agent Teams,"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XV",,,,10.1007/978-3-031-20845-4_11,Sami AbuhaimedSandip Sen,2022,https://link.springer.com/chapter/10.1007/978-3-031-20845-4_11,Conference paper
Quorum sensing without deliberation: biological inspiration for externalizing computation to physical spaces in multi-robot systems,Swarm Intelligence,,,,10.1007/s11721-021-00196-4,Theodore P. PavlicJake HansonGabriele ValentiniSara Imari WalkerStephen C. Pratt,2021,https://link.springer.com/article/10.1007/s11721-021-00196-4,Article
Developing BDI-Based Robotic Systems with&#xa0;ROS2,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_9,Devis Dal MoroMarco RobolMarco RoveriPaolo Giorgini,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_9,Conference paper
Multi-agent deep reinforcement learning with type-based hierarchical group communication,Applied Intelligence,,,,10.1007/s10489-020-02065-9,Hao JiangDianxi ShiChao XueYajie WangGongju WangYongjun Zhang,2021,https://link.springer.com/article/10.1007/s10489-020-02065-9,Article
An active deep learning method for diabetic retinopathy detection in segmented fundus images using artificial bee colony algorithm,Artificial Intelligence Review,,,,10.1007/s10462-022-10231-3,Erdal Özbay,2022,https://link.springer.com/article/10.1007/s10462-022-10231-3,Article
Fragility and Robustness in Multiagent Systems,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-66534-0_4,Matteo BaldoniCristina BaroglioRoberto Micalizio,2020,https://link.springer.com/chapter/10.1007/978-3-030-66534-0_4,Conference paper
Stochastic behaviours for retrieval of storage items using simulated robot swarms,Artificial Life and Robotics,,,,10.1007/s10015-022-00749-8,Emma MilnerMahesh SooriyabandaraSabine Hauert,2022,https://link.springer.com/article/10.1007/s10015-022-00749-8,Article
An Agent-Based Game Engine Layer for&#xa0;Interactive Fiction,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85739-4_38,Markus SchattenBogdan Okreša ĐurićTomislav Peharda,2021,https://link.springer.com/chapter/10.1007/978-3-030-85739-4_38,Conference paper
A Dynamic Scheduling Multiagent System for Truck Dispatching in Open-Pit Mines,Agents and Artificial Intelligence,,,,10.1007/978-3-030-71158-0_6,Gabriel Icarte AhumadaJean Diaz PintoOtthein Herzog,2021,https://link.springer.com/chapter/10.1007/978-3-030-71158-0_6,Conference paper
Safety Concerns and Mitigation Approaches Regarding the Use of Deep Learning in Safety-Critical Perception Tasks,"Computer Safety, Reliability, and Security. SAFECOMP 2020 Workshops",,,,10.1007/978-3-030-55583-2_25,Oliver WillersSebastian SudholtShervin RaafatniaStephanie Abrecht,2020,https://link.springer.com/chapter/10.1007/978-3-030-55583-2_25,Conference paper
Structural Information and Communication Complexity,Lecture Notes in Computer Science,,,,10.1007/978-3-030-54921-3,Andrea Werneck RichaChristian Scheideler,2020,https://link.springer.com/book/10.1007/978-3-030-54921-3,Conference proceedings
Optimizing the&#xa0;Post-disaster Resource Allocation with&#xa0;Q-Learning: Demonstration of&#xa0;2021 China Flood,Database and Expert Systems Applications,,,,10.1007/978-3-031-12426-6_21,Linhao DongYanbing BaiQingsong XuErick Mas,2022,https://link.springer.com/chapter/10.1007/978-3-031-12426-6_21,Conference paper
